x, y, z
-0.13604651162790699, -8.249215264365988e-17, 0.3715116279069767
-0.1325581395348837, -8.249215264365988e-17, 0.3715116279069767
-0.12906976744186047, -8.249215264365988e-17, 0.3715116279069767
-0.1255813953488372, -8.249215264365988e-17, 0.3715116279069767
-0.12209302325581395, -8.249215264365988e-17, 0.3715116279069767
-0.11860465116279069, -8.249215264365988e-17, 0.3715116279069767
-0.11511627906976743, -8.249215264365988e-17, 0.3715116279069767
-0.11162790697674418, -8.249215264365988e-17, 0.3715116279069767
-0.10813953488372093, -8.249215264365988e-17, 0.3715116279069767
-0.10465116279069767, -8.249215264365988e-17, 0.3715116279069767
-0.10116279069767442, -8.249215264365988e-17, 0.3715116279069767
-0.09767441860465116, -8.249215264365988e-17, 0.3715116279069767
-0.0941860465116279, -8.249215264365988e-17, 0.3715116279069767
-0.09069767441860464, -8.249215264365988e-17, 0.3715116279069767
-0.08720930232558138, -8.249215264365988e-17, 0.3715116279069767
-0.08372093023255814, -8.249215264365988e-17, 0.3715116279069767
-0.08023255813953488, -8.249215264365988e-17, 0.3715116279069767
-0.07674418604651162, -8.249215264365988e-17, 0.3715116279069767
-0.07325581395348837, -8.249215264365988e-17, 0.3715116279069767
-0.06976744186046512, -8.249215264365988e-17, 0.3715116279069767
-0.06627906976744186, -8.249215264365988e-17, 0.3715116279069767
-0.0627906976744186, -8.249215264365988e-17, 0.3715116279069767
-0.059302325581395345, -8.249215264365988e-17, 0.3715116279069767
-0.05581395348837209, -8.249215264365988e-17, 0.3715116279069767
-0.05232558139534883, -8.249215264365988e-17, 0.3715116279069767
-0.048837209302325574, -8.249215264365988e-17, 0.3715116279069767
-0.04534883720930232, -8.249215264365988e-17, 0.3715116279069767
-0.04186046511627907, -8.249215264365988e-17, 0.3715116279069767
-0.03837209302325581, -8.249215264365988e-17, 0.3715116279069767
-0.03488372093023255, -8.249215264365988e-17, 0.3715116279069767
-0.0313953488372093, -8.249215264365988e-17, 0.3715116279069767
-0.027906976744186043, -8.249215264365988e-17, 0.3715116279069767
-0.024418604651162787, -8.249215264365988e-17, 0.3715116279069767
-0.02093023255813953, -8.249215264365988e-17, 0.3715116279069767
-0.017441860465116275, -8.249215264365988e-17, 0.3715116279069767
-0.01395348837209302, -8.249215264365988e-17, 0.3715116279069767
-0.010465116279069764, -8.249215264365988e-17, 0.3715116279069767
-0.006976744186046508, -8.249215264365988e-17, 0.3715116279069767
-0.0034883720930232523, -8.249215264365988e-17, 0.3715116279069767
3.469446951953614e-18, -8.249215264365988e-17, 0.3715116279069767
0.0034883720930232592, -8.249215264365988e-17, 0.3715116279069767
0.006976744186046515, -8.249215264365988e-17, 0.3715116279069767
0.01046511627906977, -8.249215264365988e-17, 0.3715116279069767
0.013953488372093027, -8.249215264365988e-17, 0.3715116279069767
0.017441860465116282, -8.249215264365988e-17, 0.3715116279069767
0.020930232558139538, -8.249215264365988e-17, 0.3715116279069767
0.024418604651162794, -8.249215264365988e-17, 0.3715116279069767
0.02790697674418605, -8.249215264365988e-17, 0.3715116279069767
0.031395348837209305, -8.249215264365988e-17, 0.3715116279069767
0.034883720930232565, -8.249215264365988e-17, 0.3715116279069767
0.03837209302325582, -8.249215264365988e-17, 0.3715116279069767
0.04186046511627907, -8.249215264365988e-17, 0.3715116279069767
0.04534883720930233, -8.249215264365988e-17, 0.3715116279069767
0.04883720930232559, -8.249215264365988e-17, 0.3715116279069767
0.05232558139534884, -8.249215264365988e-17, 0.3715116279069767
0.05581395348837209, -8.249215264365988e-17, 0.3715116279069767
0.05930232558139535, -8.249215264365988e-17, 0.3715116279069767
0.06279069767441861, -8.249215264365988e-17, 0.3715116279069767
0.06627906976744186, -8.249215264365988e-17, 0.3715116279069767
0.06976744186046512, -8.249215264365988e-17, 0.3715116279069767
0.07325581395348837, -8.249215264365988e-17, 0.3715116279069767
0.07674418604651163, -8.249215264365988e-17, 0.3715116279069767
0.08023255813953489, -8.249215264365988e-17, 0.3715116279069767
0.08372093023255814, -8.249215264365988e-17, 0.3715116279069767
0.0872093023255814, -8.249215264365988e-17, 0.3715116279069767
0.09069767441860466, -8.249215264365988e-17, 0.3715116279069767
0.0941860465116279, -8.249215264365988e-17, 0.3715116279069767
0.09767441860465116, -8.249215264365988e-17, 0.3715116279069767
0.10116279069767442, -8.249215264365988e-17, 0.3715116279069767
0.10465116279069768, -8.249215264365988e-17, 0.3715116279069767
0.10813953488372094, -8.249215264365988e-17, 0.3715116279069767
0.11162790697674418, -8.249215264365988e-17, 0.3715116279069767
0.11511627906976744, -8.249215264365988e-17, 0.3715116279069767
0.1186046511627907, -8.249215264365988e-17, 0.3715116279069767
0.12209302325581395, -8.249215264365988e-17, 0.3715116279069767
0.12558139534883722, -8.249215264365988e-17, 0.3715116279069767
0.12906976744186047, -8.249215264365988e-17, 0.3715116279069767
0.1325581395348837, -8.249215264365988e-17, 0.3715116279069767
0.13604651162790699, -8.249215264365988e-17, 0.3715116279069767
0.13953488372093023, -8.249215264365988e-17, 0.3715116279069767
0.14302325581395348, -8.249215264365988e-17, 0.3715116279069767
0.14651162790697675, -8.249215264365988e-17, 0.3715116279069767
0.15, -8.249215264365988e-17, 0.3715116279069767
-0.15, -8.171757844043304e-17, 0.3680232558139535
-0.14651162790697675, -8.171757844043304e-17, 0.3680232558139535
-0.14302325581395348, -8.171757844043304e-17, 0.3680232558139535
-0.13953488372093023, -8.171757844043304e-17, 0.3680232558139535
-0.13604651162790699, -8.171757844043304e-17, 0.3680232558139535
-0.1325581395348837, -8.171757844043304e-17, 0.3680232558139535
-0.12906976744186047, -8.171757844043304e-17, 0.3680232558139535
-0.1255813953488372, -8.171757844043304e-17, 0.3680232558139535
-0.12209302325581395, -8.171757844043304e-17, 0.3680232558139535
-0.11860465116279069, -8.171757844043304e-17, 0.3680232558139535
-0.11511627906976743, -8.171757844043304e-17, 0.3680232558139535
-0.11162790697674418, -8.171757844043304e-17, 0.3680232558139535
-0.10813953488372093, -8.171757844043304e-17, 0.3680232558139535
-0.10465116279069767, -8.171757844043304e-17, 0.3680232558139535
-0.10116279069767442, -8.171757844043304e-17, 0.3680232558139535
-0.09767441860465116, -8.171757844043304e-17, 0.3680232558139535
-0.0941860465116279, -8.171757844043304e-17, 0.3680232558139535
-0.09069767441860464, -8.171757844043304e-17, 0.3680232558139535
-0.08720930232558138, -8.171757844043304e-17, 0.3680232558139535
-0.08372093023255814, -8.171757844043304e-17, 0.3680232558139535
-0.08023255813953488, -8.171757844043304e-17, 0.3680232558139535
-0.07674418604651162, -8.171757844043304e-17, 0.3680232558139535
-0.07325581395348837, -8.171757844043304e-17, 0.3680232558139535
-0.06976744186046512, -8.171757844043304e-17, 0.3680232558139535
-0.06627906976744186, -8.171757844043304e-17, 0.3680232558139535
-0.0627906976744186, -8.171757844043304e-17, 0.3680232558139535
-0.059302325581395345, -8.171757844043304e-17, 0.3680232558139535
-0.05581395348837209, -8.171757844043304e-17, 0.3680232558139535
-0.05232558139534883, -8.171757844043304e-17, 0.3680232558139535
-0.048837209302325574, -8.171757844043304e-17, 0.3680232558139535
-0.04534883720930232, -8.171757844043304e-17, 0.3680232558139535
-0.04186046511627907, -8.171757844043304e-17, 0.3680232558139535
-0.03837209302325581, -8.171757844043304e-17, 0.3680232558139535
-0.03488372093023255, -8.171757844043304e-17, 0.3680232558139535
-0.0313953488372093, -8.171757844043304e-17, 0.3680232558139535
-0.027906976744186043, -8.171757844043304e-17, 0.3680232558139535
-0.024418604651162787, -8.171757844043304e-17, 0.3680232558139535
-0.02093023255813953, -8.171757844043304e-17, 0.3680232558139535
-0.017441860465116275, -8.171757844043304e-17, 0.3680232558139535
-0.01395348837209302, -8.171757844043304e-17, 0.3680232558139535
-0.010465116279069764, -8.171757844043304e-17, 0.3680232558139535
-0.006976744186046508, -8.171757844043304e-17, 0.3680232558139535
-0.0034883720930232523, -8.171757844043304e-17, 0.3680232558139535
3.469446951953614e-18, -8.171757844043304e-17, 0.3680232558139535
0.0034883720930232592, -8.171757844043304e-17, 0.3680232558139535
0.006976744186046515, -8.171757844043304e-17, 0.3680232558139535
0.01046511627906977, -8.171757844043304e-17, 0.3680232558139535
0.013953488372093027, -8.171757844043304e-17, 0.3680232558139535
0.017441860465116282, -8.171757844043304e-17, 0.3680232558139535
0.020930232558139538, -8.171757844043304e-17, 0.3680232558139535
0.024418604651162794, -8.171757844043304e-17, 0.3680232558139535
0.02790697674418605, -8.171757844043304e-17, 0.3680232558139535
0.031395348837209305, -8.171757844043304e-17, 0.3680232558139535
0.034883720930232565, -8.171757844043304e-17, 0.3680232558139535
0.03837209302325582, -8.171757844043304e-17, 0.3680232558139535
0.04186046511627907, -8.171757844043304e-17, 0.3680232558139535
0.04534883720930233, -8.171757844043304e-17, 0.3680232558139535
0.04883720930232559, -8.171757844043304e-17, 0.3680232558139535
0.05232558139534884, -8.171757844043304e-17, 0.3680232558139535
0.05581395348837209, -8.171757844043304e-17, 0.3680232558139535
0.05930232558139535, -8.171757844043304e-17, 0.3680232558139535
0.06279069767441861, -8.171757844043304e-17, 0.3680232558139535
0.06627906976744186, -8.171757844043304e-17, 0.3680232558139535
0.06976744186046512, -8.171757844043304e-17, 0.3680232558139535
0.07325581395348837, -8.171757844043304e-17, 0.3680232558139535
0.07674418604651163, -8.171757844043304e-17, 0.3680232558139535
0.08023255813953489, -8.171757844043304e-17, 0.3680232558139535
0.08372093023255814, -8.171757844043304e-17, 0.3680232558139535
0.0872093023255814, -8.171757844043304e-17, 0.3680232558139535
0.09069767441860466, -8.171757844043304e-17, 0.3680232558139535
0.0941860465116279, -8.171757844043304e-17, 0.3680232558139535
0.09767441860465116, -8.171757844043304e-17, 0.3680232558139535
0.10116279069767442, -8.171757844043304e-17, 0.3680232558139535
0.10465116279069768, -8.171757844043304e-17, 0.3680232558139535
0.10813953488372094, -8.171757844043304e-17, 0.3680232558139535
0.11162790697674418, -8.171757844043304e-17, 0.3680232558139535
0.11511627906976744, -8.171757844043304e-17, 0.3680232558139535
0.1186046511627907, -8.171757844043304e-17, 0.3680232558139535
0.12209302325581395, -8.171757844043304e-17, 0.3680232558139535
0.12558139534883722, -8.171757844043304e-17, 0.3680232558139535
0.12906976744186047, -8.171757844043304e-17, 0.3680232558139535
0.1325581395348837, -8.171757844043304e-17, 0.3680232558139535
0.13604651162790699, -8.171757844043304e-17, 0.3680232558139535
0.13953488372093023, -8.171757844043304e-17, 0.3680232558139535
0.14302325581395348, -8.171757844043304e-17, 0.3680232558139535
0.14651162790697675, -8.171757844043304e-17, 0.3680232558139535
0.15, -8.171757844043304e-17, 0.3680232558139535
-0.15, -8.094300423720618e-17, 0.36453488372093024
-0.14651162790697675, -8.094300423720618e-17, 0.36453488372093024
-0.14302325581395348, -8.094300423720618e-17, 0.36453488372093024
-0.13953488372093023, -8.094300423720618e-17, 0.36453488372093024
-0.13604651162790699, -8.094300423720618e-17, 0.36453488372093024
-0.1325581395348837, -8.094300423720618e-17, 0.36453488372093024
-0.12906976744186047, -8.094300423720618e-17, 0.36453488372093024
-0.1255813953488372, -8.094300423720618e-17, 0.36453488372093024
-0.12209302325581395, -8.094300423720618e-17, 0.36453488372093024
-0.11860465116279069, -8.094300423720618e-17, 0.36453488372093024
-0.11511627906976743, -8.094300423720618e-17, 0.36453488372093024
-0.11162790697674418, -8.094300423720618e-17, 0.36453488372093024
-0.10813953488372093, -8.094300423720618e-17, 0.36453488372093024
-0.10465116279069767, -8.094300423720618e-17, 0.36453488372093024
-0.10116279069767442, -8.094300423720618e-17, 0.36453488372093024
-0.09767441860465116, -8.094300423720618e-17, 0.36453488372093024
-0.0941860465116279, -8.094300423720618e-17, 0.36453488372093024
-0.09069767441860464, -8.094300423720618e-17, 0.36453488372093024
-0.08720930232558138, -8.094300423720618e-17, 0.36453488372093024
-0.08372093023255814, -8.094300423720618e-17, 0.36453488372093024
-0.08023255813953488, -8.094300423720618e-17, 0.36453488372093024
-0.07674418604651162, -8.094300423720618e-17, 0.36453488372093024
-0.07325581395348837, -8.094300423720618e-17, 0.36453488372093024
-0.06976744186046512, -8.094300423720618e-17, 0.36453488372093024
-0.06627906976744186, -8.094300423720618e-17, 0.36453488372093024
-0.0627906976744186, -8.094300423720618e-17, 0.36453488372093024
-0.059302325581395345, -8.094300423720618e-17, 0.36453488372093024
-0.05581395348837209, -8.094300423720618e-17, 0.36453488372093024
-0.05232558139534883, -8.094300423720618e-17, 0.36453488372093024
-0.048837209302325574, -8.094300423720618e-17, 0.36453488372093024
-0.04534883720930232, -8.094300423720618e-17, 0.36453488372093024
-0.04186046511627907, -8.094300423720618e-17, 0.36453488372093024
-0.03837209302325581, -8.094300423720618e-17, 0.36453488372093024
-0.03488372093023255, -8.094300423720618e-17, 0.36453488372093024
-0.0313953488372093, -8.094300423720618e-17, 0.36453488372093024
-0.027906976744186043, -8.094300423720618e-17, 0.36453488372093024
-0.024418604651162787, -8.094300423720618e-17, 0.36453488372093024
-0.02093023255813953, -8.094300423720618e-17, 0.36453488372093024
-0.017441860465116275, -8.094300423720618e-17, 0.36453488372093024
-0.01395348837209302, -8.094300423720618e-17, 0.36453488372093024
-0.010465116279069764, -8.094300423720618e-17, 0.36453488372093024
-0.006976744186046508, -8.094300423720618e-17, 0.36453488372093024
-0.0034883720930232523, -8.094300423720618e-17, 0.36453488372093024
3.469446951953614e-18, -8.094300423720618e-17, 0.36453488372093024
0.0034883720930232592, -8.094300423720618e-17, 0.36453488372093024
0.006976744186046515, -8.094300423720618e-17, 0.36453488372093024
0.01046511627906977, -8.094300423720618e-17, 0.36453488372093024
0.013953488372093027, -8.094300423720618e-17, 0.36453488372093024
0.017441860465116282, -8.094300423720618e-17, 0.36453488372093024
0.020930232558139538, -8.094300423720618e-17, 0.36453488372093024
0.024418604651162794, -8.094300423720618e-17, 0.36453488372093024
0.02790697674418605, -8.094300423720618e-17, 0.36453488372093024
0.031395348837209305, -8.094300423720618e-17, 0.36453488372093024
0.034883720930232565, -8.094300423720618e-17, 0.36453488372093024
0.03837209302325582, -8.094300423720618e-17, 0.36453488372093024
0.04186046511627907, -8.094300423720618e-17, 0.36453488372093024
0.04534883720930233, -8.094300423720618e-17, 0.36453488372093024
0.04883720930232559, -8.094300423720618e-17, 0.36453488372093024
0.05232558139534884, -8.094300423720618e-17, 0.36453488372093024
0.05581395348837209, -8.094300423720618e-17, 0.36453488372093024
0.05930232558139535, -8.094300423720618e-17, 0.36453488372093024
0.06279069767441861, -8.094300423720618e-17, 0.36453488372093024
0.06627906976744186, -8.094300423720618e-17, 0.36453488372093024
0.06976744186046512, -8.094300423720618e-17, 0.36453488372093024
0.07325581395348837, -8.094300423720618e-17, 0.36453488372093024
0.07674418604651163, -8.094300423720618e-17, 0.36453488372093024
0.08023255813953489, -8.094300423720618e-17, 0.36453488372093024
0.08372093023255814, -8.094300423720618e-17, 0.36453488372093024
0.0872093023255814, -8.094300423720618e-17, 0.36453488372093024
0.09069767441860466, -8.094300423720618e-17, 0.36453488372093024
0.0941860465116279, -8.094300423720618e-17, 0.36453488372093024
0.09767441860465116, -8.094300423720618e-17, 0.36453488372093024
0.10116279069767442, -8.094300423720618e-17, 0.36453488372093024
0.10465116279069768, -8.094300423720618e-17, 0.36453488372093024
0.10813953488372094, -8.094300423720618e-17, 0.36453488372093024
0.11162790697674418, -8.094300423720618e-17, 0.36453488372093024
0.11511627906976744, -8.094300423720618e-17, 0.36453488372093024
0.1186046511627907, -8.094300423720618e-17, 0.36453488372093024
0.12209302325581395, -8.094300423720618e-17, 0.36453488372093024
0.12558139534883722, -8.094300423720618e-17, 0.36453488372093024
0.12906976744186047, -8.094300423720618e-17, 0.36453488372093024
0.1325581395348837, -8.094300423720618e-17, 0.36453488372093024
0.13604651162790699, -8.094300423720618e-17, 0.36453488372093024
0.13953488372093023, -8.094300423720618e-17, 0.36453488372093024
0.14302325581395348, -8.094300423720618e-17, 0.36453488372093024
0.14651162790697675, -8.094300423720618e-17, 0.36453488372093024
0.15, -8.094300423720618e-17, 0.36453488372093024
-0.15, -8.016843003397932e-17, 0.36104651162790696
-0.14651162790697675, -8.016843003397932e-17, 0.36104651162790696
-0.14302325581395348, -8.016843003397932e-17, 0.36104651162790696
-0.13953488372093023, -8.016843003397932e-17, 0.36104651162790696
-0.13604651162790699, -8.016843003397932e-17, 0.36104651162790696
-0.1325581395348837, -8.016843003397932e-17, 0.36104651162790696
-0.12906976744186047, -8.016843003397932e-17, 0.36104651162790696
-0.1255813953488372, -8.016843003397932e-17, 0.36104651162790696
-0.12209302325581395, -8.016843003397932e-17, 0.36104651162790696
-0.11860465116279069, -8.016843003397932e-17, 0.36104651162790696
-0.11511627906976743, -8.016843003397932e-17, 0.36104651162790696
-0.11162790697674418, -8.016843003397932e-17, 0.36104651162790696
-0.10813953488372093, -8.016843003397932e-17, 0.36104651162790696
-0.10465116279069767, -8.016843003397932e-17, 0.36104651162790696
-0.10116279069767442, -8.016843003397932e-17, 0.36104651162790696
-0.09767441860465116, -8.016843003397932e-17, 0.36104651162790696
-0.0941860465116279, -8.016843003397932e-17, 0.36104651162790696
-0.09069767441860464, -8.016843003397932e-17, 0.36104651162790696
-0.08720930232558138, -8.016843003397932e-17, 0.36104651162790696
-0.08372093023255814, -8.016843003397932e-17, 0.36104651162790696
-0.08023255813953488, -8.016843003397932e-17, 0.36104651162790696
-0.07674418604651162, -8.016843003397932e-17, 0.36104651162790696
-0.07325581395348837, -8.016843003397932e-17, 0.36104651162790696
-0.06976744186046512, -8.016843003397932e-17, 0.36104651162790696
-0.06627906976744186, -8.016843003397932e-17, 0.36104651162790696
-0.0627906976744186, -8.016843003397932e-17, 0.36104651162790696
-0.059302325581395345, -8.016843003397932e-17, 0.36104651162790696
-0.05581395348837209, -8.016843003397932e-17, 0.36104651162790696
-0.05232558139534883, -8.016843003397932e-17, 0.36104651162790696
-0.048837209302325574, -8.016843003397932e-17, 0.36104651162790696
-0.04534883720930232, -8.016843003397932e-17, 0.36104651162790696
-0.04186046511627907, -8.016843003397932e-17, 0.36104651162790696
-0.03837209302325581, -8.016843003397932e-17, 0.36104651162790696
-0.03488372093023255, -8.016843003397932e-17, 0.36104651162790696
-0.0313953488372093, -8.016843003397932e-17, 0.36104651162790696
-0.027906976744186043, -8.016843003397932e-17, 0.36104651162790696
-0.024418604651162787, -8.016843003397932e-17, 0.36104651162790696
-0.02093023255813953, -8.016843003397932e-17, 0.36104651162790696
-0.017441860465116275, -8.016843003397932e-17, 0.36104651162790696
-0.01395348837209302, -8.016843003397932e-17, 0.36104651162790696
-0.010465116279069764, -8.016843003397932e-17, 0.36104651162790696
-0.006976744186046508, -8.016843003397932e-17, 0.36104651162790696
-0.0034883720930232523, -8.016843003397932e-17, 0.36104651162790696
3.469446951953614e-18, -8.016843003397932e-17, 0.36104651162790696
0.0034883720930232592, -8.016843003397932e-17, 0.36104651162790696
0.006976744186046515, -8.016843003397932e-17, 0.36104651162790696
0.01046511627906977, -8.016843003397932e-17, 0.36104651162790696
0.013953488372093027, -8.016843003397932e-17, 0.36104651162790696
0.017441860465116282, -8.016843003397932e-17, 0.36104651162790696
0.020930232558139538, -8.016843003397932e-17, 0.36104651162790696
0.024418604651162794, -8.016843003397932e-17, 0.36104651162790696
0.02790697674418605, -8.016843003397932e-17, 0.36104651162790696
0.031395348837209305, -8.016843003397932e-17, 0.36104651162790696
0.034883720930232565, -8.016843003397932e-17, 0.36104651162790696
0.03837209302325582, -8.016843003397932e-17, 0.36104651162790696
0.04186046511627907, -8.016843003397932e-17, 0.36104651162790696
0.04534883720930233, -8.016843003397932e-17, 0.36104651162790696
0.04883720930232559, -8.016843003397932e-17, 0.36104651162790696
0.05232558139534884, -8.016843003397932e-17, 0.36104651162790696
0.05581395348837209, -8.016843003397932e-17, 0.36104651162790696
0.05930232558139535, -8.016843003397932e-17, 0.36104651162790696
0.06279069767441861, -8.016843003397932e-17, 0.36104651162790696
0.06627906976744186, -8.016843003397932e-17, 0.36104651162790696
0.06976744186046512, -8.016843003397932e-17, 0.36104651162790696
0.07325581395348837, -8.016843003397932e-17, 0.36104651162790696
0.07674418604651163, -8.016843003397932e-17, 0.36104651162790696
0.08023255813953489, -8.016843003397932e-17, 0.36104651162790696
0.08372093023255814, -8.016843003397932e-17, 0.36104651162790696
0.0872093023255814, -8.016843003397932e-17, 0.36104651162790696
0.09069767441860466, -8.016843003397932e-17, 0.36104651162790696
0.0941860465116279, -8.016843003397932e-17, 0.36104651162790696
0.09767441860465116, -8.016843003397932e-17, 0.36104651162790696
0.10116279069767442, -8.016843003397932e-17, 0.36104651162790696
0.10465116279069768, -8.016843003397932e-17, 0.36104651162790696
0.10813953488372094, -8.016843003397932e-17, 0.36104651162790696
0.11162790697674418, -8.016843003397932e-17, 0.36104651162790696
0.11511627906976744, -8.016843003397932e-17, 0.36104651162790696
0.1186046511627907, -8.016843003397932e-17, 0.36104651162790696
0.12209302325581395, -8.016843003397932e-17, 0.36104651162790696
0.12558139534883722, -8.016843003397932e-17, 0.36104651162790696
0.12906976744186047, -8.016843003397932e-17, 0.36104651162790696
0.1325581395348837, -8.016843003397932e-17, 0.36104651162790696
0.13604651162790699, -8.016843003397932e-17, 0.36104651162790696
0.13953488372093023, -8.016843003397932e-17, 0.36104651162790696
0.14302325581395348, -8.016843003397932e-17, 0.36104651162790696
0.14651162790697675, -8.016843003397932e-17, 0.36104651162790696
0.15, -8.016843003397932e-17, 0.36104651162790696
-0.15, -7.939385583075248e-17, 0.35755813953488375
-0.14651162790697675, -7.939385583075248e-17, 0.35755813953488375
-0.14302325581395348, -7.939385583075248e-17, 0.35755813953488375
-0.13953488372093023, -7.939385583075248e-17, 0.35755813953488375
-0.13604651162790699, -7.939385583075248e-17, 0.35755813953488375
-0.1325581395348837, -7.939385583075248e-17, 0.35755813953488375
-0.12906976744186047, -7.939385583075248e-17, 0.35755813953488375
-0.1255813953488372, -7.939385583075248e-17, 0.35755813953488375
-0.12209302325581395, -7.939385583075248e-17, 0.35755813953488375
-0.11860465116279069, -7.939385583075248e-17, 0.35755813953488375
-0.11511627906976743, -7.939385583075248e-17, 0.35755813953488375
-0.11162790697674418, -7.939385583075248e-17, 0.35755813953488375
-0.10813953488372093, -7.939385583075248e-17, 0.35755813953488375
-0.10465116279069767, -7.939385583075248e-17, 0.35755813953488375
-0.10116279069767442, -7.939385583075248e-17, 0.35755813953488375
-0.09767441860465116, -7.939385583075248e-17, 0.35755813953488375
-0.0941860465116279, -7.939385583075248e-17, 0.35755813953488375
-0.09069767441860464, -7.939385583075248e-17, 0.35755813953488375
-0.08720930232558138, -7.939385583075248e-17, 0.35755813953488375
-0.08372093023255814, -7.939385583075248e-17, 0.35755813953488375
-0.08023255813953488, -7.939385583075248e-17, 0.35755813953488375
-0.07674418604651162, -7.939385583075248e-17, 0.35755813953488375
-0.07325581395348837, -7.939385583075248e-17, 0.35755813953488375
